year,days_published,newspaper_name,city,state,total_circulation,county,rucc,rucc_description,metro,latitude,longitude,state_full
2016,7,Post & Courier,Charleston,S.C.,61201,Charleston,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.8179,-79.9589,South Carolina
2016,1,Kent Reporter,Kent,Wash.,60422,King,major,Metro - Counties in metro areas of 1 million population or more,1,47.385,-122.218,Washington
2016,7,Winston-Salem Journal,Winston-Salem,N.C.,60140,Forsyth,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,36.1033,-80.2606,North Carolina
2016,1,New American,Brooklyn,N.Y.,60137,Kings,major,Metro - Counties in metro areas of 1 million population or more,1,40.6782,-73.9442,New York
2016,1,Dekalb Neighbor,Dunwoody,Ga.,60000,DeKalb,major,Metro - Counties in metro areas of 1 million population or more,1,33.9462,-84.3346,Georgia
2016,1,Extra Community Newspaper,Chicago,Ill.,60000,Cook,major,Metro - Counties in metro areas of 1 million population or more,1,41.8726,-87.652,Illinois
2016,3,Forecaster The,Falmouth,Maine,60000,Cumberland,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,43.7426,-70.2718,Maine
2016,1,Minnesota Spokesman-Recorder,Minneapolis,Minn.,59800,Hennepin,major,Metro - Counties in metro areas of 1 million population or more,1,44.9778,-93.265,Minnesota
2016,1,Armada Times,Armada,Mich.,59500,Macomb,major,Metro - Counties in metro areas of 1 million population or more,1,42.8424,-82.8828,Michigan
2016,2,Palisadian,New Milford,N.J.,59000,Bergen,major,Metro - Counties in metro areas of 1 million population or more,1,40.9338,-74.0195,New Jersey
2016,7,Daytona Beach News-Journal The,Daytona Beach,Fla.,58867,Volusia,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,29.1977,-81.09,Florida
2016,7,Daily Press,Newport News,Va.,58608,Newport News city,major,Metro - Counties in metro areas of 1 million population or more,1,37.076,-76.5165,Virginia
2016,1,Tomball-Magnolia Tribune,Tomball,Texas,58429,Harris,major,Metro - Counties in metro areas of 1 million population or more,1,30.0977,-95.6191,Texas
2016,1,Webb Weekly,South Williamsport,Pa.,58339,Lycoming,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,41.232,-76.9991,Pennsylvania
2016,3,Patriot-News,Harrisburg,Pa.,58078,Dauphin,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,40.2752,-76.8842,Pennsylvania
2016,1,Brandon News & Tribune,Tampa,Fla.,58000,Hillsborough,major,Metro - Counties in metro areas of 1 million population or more,1,27.9506,-82.4572,Florida
2016,1,Brooklyn Journal,Brooklyn,N.Y.,58000,Kings,major,Metro - Counties in metro areas of 1 million population or more,1,40.6344,-73.9503,New York
2016,1,Michigan Citizen,Detroit,Mich.,58000,Wayne,major,Metro - Counties in metro areas of 1 million population or more,1,42.3314,-83.0458,Michigan
2016,1,Park Slope Paper-Windsor Terrace Edition,Brooklyn,N.Y.,57915,Kings,major,Metro - Counties in metro areas of 1 million population or more,1,40.6344,-73.9503,New York
2016,7,Roanoke Times,Roanoke,Va.,57656,Roanoke city,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,37.2782,-79.9582,Virginia
2016,1,Lancaster Farming,Lancaster,Pa.,57057,Lancaster,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,40.0379,-76.3055,Pennsylvania
2016,1,Afro Times,Brooklyn,N.Y.,57004,Kings,major,Metro - Counties in metro areas of 1 million population or more,1,40.6782,-73.9442,New York
2016,1,Shepherd Express Weekly News,Milwaukee,Wisc.,56856,Milwaukee,major,Metro - Counties in metro areas of 1 million population or more,1,43.0389,-87.9065,Wisconsin
2016,7,San Bernardino Sun,San Bernardino,Calif.,56841,San Bernardino,major,Metro - Counties in metro areas of 1 million population or more,1,34.1397,-117.294,California
2016,7,Spokesman-Review The,Spokane,Wash.,56629,Spokane,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,47.6684,-117.361,Washington
2016,1,South Philly Review,Philadelphia,Pa.,56585,Philadelphia,major,Metro - Counties in metro areas of 1 million population or more,1,39.9526,-75.1652,Pennsylvania
2016,7,New York Daily Challenge,Brooklyn,N.Y.,56544,Kings,major,Metro - Counties in metro areas of 1 million population or more,1,40.6782,-73.9442,New York
2016,3,Atlanta Inquirer,Atlanta,Ga.,56107,Fulton,major,Metro - Counties in metro areas of 1 million population or more,1,33.749,-84.388,Georgia
2016,2,Cary News,Cary,N.C.,56003,Wake,major,Metro - Counties in metro areas of 1 million population or more,1,35.7821,-78.8141,North Carolina
2016,2,Warren Weekly,Warren,Mich.,55775,Macomb,major,Metro - Counties in metro areas of 1 million population or more,1,42.4928,-83.027,Michigan
2016,1,Beach Reporter,Manhattan Beach,Calif.,55500,Los Angeles,major,Metro - Counties in metro areas of 1 million population or more,1,33.8895,-118.397,California
2016,1,Avenue News The,Essex,Md.,55423,Baltimore,major,Metro - Counties in metro areas of 1 million population or more,1,39.3036,-76.4445,Maryland
2016,1,Riverfront Times,St Louis,Mo.,55297,St. Louis city,major,Metro - Counties in metro areas of 1 million population or more,1,38.627,-90.1994,Missouri
2016,1,Atlanta Voice,Atlanta,Ga.,55239,Fulton,major,Metro - Counties in metro areas of 1 million population or more,1,33.749,-84.388,Georgia
2016,1,Chicago Independent Bulletin,Chicago,Ill.,55173,Cook,major,Metro - Counties in metro areas of 1 million population or more,1,41.8726,-87.652,Illinois
2016,1,Precinct Reporter,San Bernardino,Calif.,55000,San Bernardino,major,Metro - Counties in metro areas of 1 million population or more,1,34.1083,-117.29,California
2016,1,Washington Sun,Washington,D.C.,55000,District of Columbia,major,Metro - Counties in metro areas of 1 million population or more,1,38.9072,-77.0369,District of Columbia
2016,1,Inquiring News,Bridgeport,Conn.,55000,Fairfield,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,41.1871,-73.1955,Connecticut
2016,7,South Bend Tribune,South Bend,Ind.,55000,St. Joseph,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,41.6773,-86.2691,Indiana
2016,1,Artvoice,Buffalo,N.Y.,55000,Erie,major,Metro - Counties in metro areas of 1 million population or more,1,42.8864,-78.8784,New York
2016,1,Reporte Hispano,Princeton,N.J.,54900,Mercer,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,40.3573,-74.6672,New Jersey
2016,1,San Diego Suburban News,La Jolla,Calif.,54699,San Diego,major,Metro - Counties in metro areas of 1 million population or more,1,32.8328,-117.271,California
2016,7,News Tribune,Tacoma,Wash.,54000,Pierce,major,Metro - Counties in metro areas of 1 million population or more,1,47.2517,-122.46,Washington
2016,1,Post-Chronicle,New Haven,Conn.,53902,New Haven,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,41.3104,-72.9243,Connecticut
2016,1,Independent Weekly,Durham,N.C.,53806,Durham,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,35.994,-78.8986,North Carolina
2016,7,Arizona Daily Star,Tucson,Ariz.,53755,Pima,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,32.1569,-110.878,Arizona
2016,7,Journal Gazette,Fort Wayne,Ind.,53610,Allen,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,41.0885,-85.1436,Indiana
2016,1,Creative Loafing Tampa,Tampa,Fla.,53460,Hillsborough,major,Metro - Counties in metro areas of 1 million population or more,1,27.968,-82.4764,Florida
2016,1,Press Tribune,Cocoa,Fla.,53460,Brevard,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,28.3821,-80.7672,Florida
2016,1,Leesburg Today,Leesburg,Va.,53460,Loudoun,major,Metro - Counties in metro areas of 1 million population or more,1,39.1137,-77.5636,Virginia
2016,2,Southwest Wake News,Apex,N.C.,53190,Wake,major,Metro - Counties in metro areas of 1 million population or more,1,35.7344,-78.8517,North Carolina
2016,7,El Diario/La Prensa,Brooklyn,N.Y.,53000,Kings,major,Metro - Counties in metro areas of 1 million population or more,1,40.6344,-73.9503,New York
2016,1,Suffolk County News,Sayville,N.Y.,53000,Suffolk,major,Metro - Counties in metro areas of 1 million population or more,1,40.7478,-73.084,New York
2016,3,Palo Alto Daily News,Palo Alto,Calif.,52849,Santa Clara,major,Metro - Counties in metro areas of 1 million population or more,1,37.4403,-122.139,California
2016,1,Palo Alto Weekly,Palo Alto,Calif.,52849,Santa Clara,major,Metro - Counties in metro areas of 1 million population or more,1,37.4419,-122.143,California
2016,1,Valley Breeze & Observer The,Smithfield,R.I.,52700,Providence,major,Metro - Counties in metro areas of 1 million population or more,1,41.9014,-71.531,Rhode Island
2016,1,Oklahoma Gazette,Oklahoma City,Okla.,52500,Oklahoma,major,Metro - Counties in metro areas of 1 million population or more,1,35.4676,-97.5164,Oklahoma
2016,1,Spinal Column Newsweekly,Detroit,Mich.,52400,Wayne,major,Metro - Counties in metro areas of 1 million population or more,1,42.3437,-83.0553,Michigan
2016,1,Collier Citizen,Golden Gate,Fla.,52118,Collier,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,26.1844,-81.7031,Florida
2016,1,Pacific Northwest Inlander,Spokane,Wash.,52000,Spokane,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,47.6588,-117.426,Washington
2016,1,El Tiempo,Las Vegas,Nev.,51878,Clark,major,Metro - Counties in metro areas of 1 million population or more,1,36.1699,-115.14,Nevada
2016,7,News Journal/ Sunday News Journal,Wilmington,Del.,50636,New Castle,major,Metro - Counties in metro areas of 1 million population or more,1,39.7416,-75.5413,Delaware
2016,1,St Louis Metro Evening Whirl,St Louis,Mo.,50500,St. Louis city,major,Metro - Counties in metro areas of 1 million population or more,1,38.627,-90.1994,Missouri
2016,2,News-Herald The,Southgate,Mich.,50339,Wayne,major,Metro - Counties in metro areas of 1 million population or more,1,42.2129,-83.1948,Michigan
2016,1,Easy Reader,Hermosa Beach,Calif.,50200,Los Angeles,major,Metro - Counties in metro areas of 1 million population or more,1,33.8622,-118.4,California
2016,1,Florida Sentinel-Bulletin,Tampa,Fla.,50018,Hillsborough,major,Metro - Counties in metro areas of 1 million population or more,1,27.9506,-82.4572,Florida
2016,7,El Paso Times,El Paso,Texas,50000,El Paso,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.8492,-106.433,Texas
2016,1,East Bay Express,Oakland,Calif.,50000,Alameda,major,Metro - Counties in metro areas of 1 million population or more,1,37.8044,-122.271,California
2016,1,Sacramento Observer,Sacramento,Calif.,50000,Sacramento,major,Metro - Counties in metro areas of 1 million population or more,1,38.5816,-121.494,California
2016,1,Neighborhood Extra,Lincoln,Neb.,50000,Lancaster,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,40.8258,-96.6852,Nebraska
2016,1,El Sol News,Stamford,Conn.,50000,Fairfield,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,41.0782,-73.5498,Connecticut
2016,7,Inland Valley Daily Bulletin,Ontario,Calif.,49966,San Bernardino,major,Metro - Counties in metro areas of 1 million population or more,1,34.0393,-117.606,California
2016,1,Los Angeles Wave - West Edition,Los Angeles,Calif.,49900,Los Angeles,major,Metro - Counties in metro areas of 1 million population or more,1,34.1048,-118.411,California
2016,1,Our Town News,Coral Springs,Fla.,49896,Broward,major,Metro - Counties in metro areas of 1 million population or more,1,26.2723,-80.2557,Florida
2016,7,Knoxville News-Sentinel,Knoxville,Tenn.,49431,Knox,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,35.9709,-83.9465,Tennessee
2016,7,Treasure Coast Palm,Vero Beach,Fla.,49353,Indian River,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,27.6462,-80.393,Florida
2016,7,Albany Times-Union,Albany,N.Y.,49108,Albany,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,42.6664,-73.7987,New York
2016,1,North De Kalb Neighbor,Atlanta,Ga.,49005,Fulton,major,Metro - Counties in metro areas of 1 million population or more,1,33.7433,-84.3873,Georgia
2016,1,Almanac,McMurray,Pa.,49005,Washington,major,Metro - Counties in metro areas of 1 million population or more,1,40.2815,-80.0874,Pennsylvania
2016,7,Modesto Bee,Modesto,Calif.,48793,Stanislaus,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,37.6603,-120.989,California
2016,1,Sun,Rossmoor,Calif.,48698,Orange,major,Metro - Counties in metro areas of 1 million population or more,1,33.7886,-118.08,California
2016,1,Courier News Weekly,Lansdale,Pa.,48666,Montgomery,major,Metro - Counties in metro areas of 1 million population or more,1,40.2417,-75.2812,Pennsylvania
2016,1,Carrollwood News,Carrollwood,Fla.,48651,Hillsborough,major,Metro - Counties in metro areas of 1 million population or more,1,28.0577,-82.5148,Florida
2016,7,Press-Register,Mobile,Ala.,48379,Mobile,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,30.6673,-88.1012,Alabama
2016,1,Hunterdon Observer,Hunterdon,N.J.,48256,Hunterdon,major,Metro - Counties in metro areas of 1 million population or more,1,40.5119,-74.8596,New Jersey
2016,1,Independent,Livermore,Calif.,48000,Alameda,major,Metro - Counties in metro areas of 1 million population or more,1,37.6859,-121.765,California
2016,1,Salt Lake City Weekly,Salt Lake City,Utah,47717,Salt Lake,major,Metro - Counties in metro areas of 1 million population or more,1,40.7608,-111.891,Utah
2016,7,Salt Lake Tribune,Salt Lake City,Utah,47717,Salt Lake,major,Metro - Counties in metro areas of 1 million population or more,1,40.7778,-111.931,Utah
2016,1,Creative Loafing Charlotte,Charlotte,N.C.,47500,Mecklenburg,major,Metro - Counties in metro areas of 1 million population or more,1,35.2079,-80.8301,North Carolina
2016,7,Forum,Fargo,N.D.,47500,Cass,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,46.865,-96.8289,North Dakota
2016,2,Washington Missourian,Washington,Mo.,47232,Franklin,major,Metro - Counties in metro areas of 1 million population or more,1,38.5516,-91.0152,Missouri
2016,1,El Paso y MÃ¡s,El Paso,Texas,46949,El Paso,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.8492,-106.433,Texas
2016,7,Wichita Eagle,Wichita,Kan.,46899,Sedgwick,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,37.6907,-97.3427,Kansas
2016,7,Reading Eagle,Reading,Pa.,46856,Berks,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,40.3399,-75.9266,Pennsylvania
2016,1,High Plains Journal,Dodge City,Kan.,46814,Ford,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,37.7528,-100.017,Kansas
2016,7,News & Record,Greensboro,N.C.,46549,Guilford,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,36.0965,-79.8271,North Carolina
2016,7,Macon Telegraph,Macon,Ga.,46345,Bibb,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,32.8321,-83.6496,Georgia
2016,7,Charleston Gazette,Charleston,W.Va.,46104,Kanawha,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.3484,-81.6322,West Virginia
2016,5,Washington County Daily News,West Bend,Wisc.,46006,Washington,major,Metro - Counties in metro areas of 1 million population or more,1,43.4188,-88.1821,Wisconsin
2016,1,Sugar Land Sun,Sugar Land,Texas,46000,Fort Bend,major,Metro - Counties in metro areas of 1 million population or more,1,29.5968,-95.6279,Texas
